Title,Price,Currency,Category,Quantity Ordered,Seller Name,Rating,Top Rated ,Order Date,Purchase Address,Link's
2PCS BAT411 BAT412 Drill Battery 10.8V 2/2.5AH For Bosch 2 607 336 996 TSR1080,37.49,AU,Home & Garden,19,hsh-008,2349,Top Rated ,10/18/2021 17:39,"447 Chestnut St, San Francisco, CA 94016",https://www.ebay.com/itm/194308933899?_trkparms=ispr%3D1&hash=item2d3db7090b:g:u7EAAOSwvvhhJKam&amdata=enc%3AAQAGAAACoPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSd3M8ngECaRA0SmyU4KT%252Fng0vQIVpCILRI3PEhQNMENS7eD9ccyUsvxDbb8pzHanz2UjLxbmcz7aZBPjtQeiu4IMhfK1WXkpAXyZqh0nwHnAMflIbRZxsknXvBNwNbUlPytvEbuadMs17jnQttIe4%252FmuaXGVts4eI%252BkR6mQhuxWztYqIfxAqUJ4pZo70YLWu%252BoVytkNDEv%252F9BLsXOBBCgI5Bvjkbcdq9A4YAF8jj%252BGj2ZAp6pLdnLzPL19HpK5QT9ZNt2ntszMd%252FFP6bdO887JycLdV0UBDpjZx7X%252FnFly%252BQduN6fxWDNYgs9DDR%252F5EFW%252FLydWzAdR4l%252FkQbG%252BE47%252FJ1w0RTY4rccowpstiL9WMOZk7Gt7FAC9H%252FOaUb7c%252FcorckepbrzXpD94gzjzhUfTsnOual2hfyzhdqqwz4OQ%252FY%252BuqGevnsbQP%252FUJ%252Frx1WuWFbzjKhLZrKS7QT576VJScrolS1LhzLhXJ7DuaS7JIPce2ioiZ2tyQXlpbFs8eG3UHcwZV%252BSTUTPAel9wIPF9aQz3ev6XD%252FRsTEEhEl148714OaA%252BzGbJ2yxVRD1dHPlhAAipGBSj8rs0uSLn9mF%252BdDt09Xd1E6n1ttNLoEY3bWepM6GvNfxazADBjes%252FvnntWCZz1ilI%252F%252FynXAp2ozeLp3rd%252FJam5s2Pe0o6tpd3vzhQfo0DLVhthZZZrf1nFqtsjks2AysOTiQ8UCM9woa1wHHs5d8lqAqORBUTWnji7VQ8W4gdw21W71VXrTLQMxjyIs29aIKx4PETlFNpTAdBMta11vjv1XfB%252BCigPBUYdDdjYg1K%252F%252BbWsJXYFzp7%252FMr%252BYWCdxiTsTTNASQn5%252BZPNZw%253D%253D%7Cclp%3A2334524%7Ctkp%3ABFBMopWYj8Bf
20* - Motor Carbon Brushes For Bosch Angle Grinder 5x8x15mm Power Tool UK STOCK,10.58,AU,Home & Garden,0,elegantmall89,1264,Top Rated ,10/17/2021 17:32,"406 Park St, Los Angeles, CA 90001",https://www.ebay.com/itm/125010140564?hash=item1d1b2f5d94:g:wjIAAOSwPY9hl3lS
2pcs(1 Pair) Carbon Brushes 1617014126 For Bosch GSH11E 11316EVS MH10SE GBH11DE,11.43,AU,Home & Garden,0,onesmallstep666,13657,Top Rated ,10/19/2021  7:106:00 PM,"574 Center St, San Francisco, CA 94016",https://www.ebay.com/itm/265405010816?hash=item3dcb5f1380:g:6Y4AAOSw89dhoK~T
"BOSCH, BIT SET",7.99,GBP,Home & Garden,0,evab.2014,835,No,10/110/2021  2:07:00 PM,"205 Maple St, Boston, MA 02215",https://www.ebay.com/itm/324552327265?hash=item4b90d38061:g:7-EAAOSwQUFgN8cD
Adapter Convertor Accessory Equipment Replacement For Bosch 18V Cordless,27.03,AU,Home & Garden,0,shoppinglifetime,4875,Top Rated ,10/110/2021  2:21:00 PM,"291 Jackson St, Atlanta, GA 30301",https://www.ebay.com/itm/393759039544?hash=item5badde2038:g:E28AAOSw2SRhqpAL
8 Pcs Carbon Brushes 6.5×8×14mm For Bosch Angle Grinder GWS7-125TE GWS7-125T,8.1,AU,Home & Garden,0,preferentialseller,12270,Top Rated ,10/5/2021  10:107:00 PM,"291 Chestnut St, Portland, OR 97035",https://www.ebay.com/itm/165209337229?hash=item26773e6d8d:g:QL0AAOSw5bBhpUxo
BSB18MTL Elektrowerkzeug-Adapter-Konverter Per Bosch-Akku Per Makita-Werkzeug,27.14,EUR,Home & Garden,0,fashionworld-2011,70266,Top Rated ,10/22/2021  10:510:00 PM,"881 Willow St, Los Angeles, CA 90001",https://www.ebay.com/itm/133958637795?hash=item1f308e98e3:g:lHIAAOSwSJ1hpHgk
Bosch HCBG09T BlueGranite Turbo Carbide Hammer Drill Bit 5/16 Dia. x 6 L in.,9.56,US,Home & Garden,0,max_warehouse,316781,No,10/9/2021 21:03,"832 Washington St, Los Angeles, CA 90001",https://www.ebay.com/itm/284322914038?hash=item4232f75ef6:g:aJ0AAOSwwDZhxmLt
14AWG Für Bosch-Adapter 10.8-12V Batterie Stromanschluss-Adapter Dock Halter,10.68,EUR,Home & Garden,0,windstyle99,2941,Top Rated ,10/2/2021 13:17,"68 7th St, San Francisco, CA 94016",https://www.ebay.com/itm/393829103794?hash=item5bb20b38b2:g:jckAAOSwmnNhyohJ
6 Piece Wood Boring Spade Bit Set Bosch Rapid Feed 1/2”-1” Hex Shank Impact,17.99,US,Home & Garden,0,micahelo3,5998,No,10/1/2021 18:05,"843 Johnson St, New York City, NY 10001",https://www.ebay.com/itm/403306540052?_trkparms=ispr%3D1&hash=item5de6f16c14:g:WdMAAOSwHxhhmGQj&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS%252BMKizvpuEDUfX4dvRWfUzYeeI7afQTDrdf0aF0cpHbFqvGstBw04g23q7a38DjEaZRMf0yjqWXQMG77Iy4680LK8ISXBVahoQaddxYmeK5AAIn80rLLZ2OoGW3vM6grigZGREPDIISJ5SdKUnq4jVMylI9vikks%252FZkah72hzpgW3OHCSDhE7oyAM041bmUelGvxrInlP%252BRRdE0vHvhMuFmyTfBWtk2k54uqbAJR8tYUHx%252BBu3D%252BvjS6Q7GjJc4cIdLQJlATZNu1dqM1FMoc6wna4zEv1zegW3%252BxV3DAZCK8gvhJFLo%252F2vOVsvJCh%252Fel6F2DmxswiCosO6lXbuxGjDjGC3iKIiFJnAe1caWPVLbRZtMSXmvtzCmOSPnJuvqiVW1RxsUZgIeAPzQB1SaN1Rl51bFquABSiEpaKKLVVRqlZ7NmmUJhhu%252FUplt5BDKxCn09hplibAJKRZCpgsRz%252F%252Fov7DMdGbe%252BnCAXxSaCRiFVTfCa2sn0Ke85DYB19Cgyn%252B65TFcyOOZTH5JvKfJeb92GhPZ4iuU%252FMeWupzrC4Uw6m0zm8aIDsNIzhQqQdpR%252BjXyn5GLOWa%252FnRQE7WDoZ5m1SoD3SA%252BuEnbppeJjrIoIwg0uEst7JawKZltpNbH6k4ev%252BfH2LwzAFOO7ZmVxi5oUP9WnWFC0rN9zy7Fr3NpVtsCmraH0e7WtlsYiJ39WjKFSc5D0ObV%252BWJTWqTirIAzFzzFx%252BP%252BZwKSEDwkIiZWw2FLNbgIQVQxHvIwGWyslsYDUWdUNodUQmErhaVbJ0rpwTCQccB0P7VoQV3Um%252Buyg%252FGCxxT1ys1WFud%252FTgYH%252FqI%7Cclp%3A2334524%7Ctkp%3ABFBMopWYj8Bf
USB Ladegerät Adapter Konverter Tool Für Bosch 18V 3.0 / 4.0A Li-Ionen-Akku 1x,25.51,EUR,Home & Garden,0,tobuycommerce,7123,Top Rated ,10/30/2021 12:51,"272 11th St, Los Angeles, CA 90001",https://www.ebay.com/itm/373818645379?_trkparms=ispr%3D1&hash=item570953db83:g:KRYAAOSwpcNhr8kH&amdata=enc%3AAQAGAAACoPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSafTQYbq3L7RBVAMi0K9cw4%252FehV8WRD4B0cvwcYukajly6BtQdUsvFu7P86oacKJmnWmuUrpNgQ4Sb0Zs4638B%252BRXrS7E6xXC3XOTGZ64YritTOwDFeGA0bvuRMFTq7guJYf2jOiTnpJ6P34QtK3J8tkmfC9ece7q%252F9mYF1UHmD4ku2UwRt5mrqaH7nn90LcwPvD7VIMrnuCqaYx%252F8o%252FZQwhD7V07kYgj7BzjGx8RvPKOOntHMuAquqKUEthv9DPXGsqChYhlUrrF7KLJT8nmCm5udyrcWjI2R1FN%252FmFeSm03DZhgNwNGSYuAESNLgfTx2LKEqJOd3sWQ5JeKYTCrLnAzYp4v1mTGydCFX74wIl1%252Fd%252Fjn4Tavedwc%252B1q%252B18G7EFTPP3E864KORcBFNapgd1hwf12HWAFEF1XDRkNpz%252BPGPtx2vhabhNj1JFZESOSWQpFMAmcJsIO86T9ld2Mbal8HPvR2gA8eW4%252BgvPXklL3Viph1j9b%252BhWDCzUU8hNbss4xJfMaUjnur%252BvjATHwYZ9iAAIvfAUxFcmrv0mpgZzJV6WK3Qk610AuNaYjFgl1u46CWdT%252BfaM8g4K6dAjPH95wwarz6pzDGy2Xb6YbNICqtvTyuWo5hUwMrFwkAy2MXHxPaE%252FbAaQbyqFELfBcZVBylB0sVve0B8B8yLYOcPvTQN6D0XLAyZ80pJknMLPUWKQD8wW1T55y%252FN%252F4GxXhL9h4fL3ByXBDrrFcPJx7CwL1oODiKRWLjdMqj96P6JinX0qYyXHw1YVmSVWAziZCEqrStbD72s3YqryiRrrrLTfEnRcmelPYRLdnKBQmUx3j9bAbKRBsPJDGkVGd%252Bmf015A%253D%253D%7Cclp%3A2334524%7Ctkp%3ABFBMopWYj8Bf
6pc Carbon Brush & Holder Replace For BOSCH-TSB1300/5500 Impact Drill Spare Part,14.83,AU,Home & Garden,0,2011-shoppinglife,43207,Top Rated ,10/1/2021 7:17,"317 Maple St, Los Angeles, CA 90001",https://www.ebay.com/itm/165200320982?hash=item2676b4d9d6:g:3xMAAOSw9BJhNx6a
Electric Hammer-Drill Speed Control Switch Spare Parts For BOSCH GBH2-20/24,12.12,AU,Home & Garden,0,preferentialseller,12270,Top Rated ,10/10/2021  2:510:00 PM,"171 12th St, San Francisco, CA 94016",https://www.ebay.com/itm/165252566573?hash=item2679d20e2d:g:eDwAAOSwNTRhxwWM
1*Mount Holder 1*Storage Shelf Electric Drill For Bosch&Makita Brand New,15.5,AU,Home & Garden,0,winwinshops,80576,Top Rated ,10/30/2021 19:58,"814 10th St, Boston, MA 02215",https://www.ebay.com/itm/313805677857?hash=item491046a521:g:1iIAAOSw5d5hxcW6
"Bosch 1/2"" X 12"" Black Oxide High Speed Drill",17.97,US,Home & Garden,0,advanceparts4,9686,Top Rated ,10/30/2021 19:58,"814 10th St, Boston, MA 02215",https://www.ebay.com/itm/284311108410?epid=1600437854&hash=item4232433b3a:g:9Q0AAOSwUldgsUYe
1x Hammerbohrfutter Für Bosch 1618598175 11222EVS 11236VS GBH4DSC/GBH4DFE,26.44,EUR,Home & Garden,0,electricityshop,6116,Top Rated ,10/12/2021  5:100:00 PM,"311 Lake St, Boston, MA 02215",https://www.ebay.com/itm/133968595132?hash=item1f312688bc:g:99oAAOSwVCJhvZPf
"8PCS Carbon Brushes For BOSCH GWS7-100, GWS7-125, GWS7-100T, GWS7-100TE, 7-125T",4.22,GBP,Home & Garden,0,zubehormnh0i,5798,No,10/20/2021 11:19,"128 Lake St, San Francisco, CA 94016",https://www.ebay.com/itm/224750054495?hash=item345425ac5f:g:TcMAAOSwaylhwHwm
Frame Inner Position Switch For Bosch GBH 2-24/GBH2-26 Electric Hammer Best,3.26,GBP,Home & Garden,0,journeyinhere,15857,Top Rated ,10/23/2021 22:57,"459 North St, San Francisco, CA 94016",https://www.ebay.com/itm/384620768973?hash=item598d2f2ecd:g:STAAAOSwnAxhwWtF
2x Angle Grinder Part Carbon Brush Spring W Holder Set For Bosch GWS6-100 Parts,4.39,GBP,Home & Garden,0,zubehormnh0i,5798,No,10/5/2021 0:29,"543 12th St, Los Angeles, CA 90001",https://www.ebay.com/itm/224757693173?hash=item34549a3af5:g:usAAAOSwEFxhxjrc
Bosch 2607018415 4.0 x 43 x 75 mm HSS-R DIN338 Drill Bits,7.5,GBP,Home & Garden,1,expressdiscountsales,77108,No,10/10/2021  3:210:00 PM,"715 Hickory St, Los Angeles, CA 90001",https://www.ebay.com/itm/111966467297?hash=item1a11b8b4e1:g:zyMAAOSw-RRXC83g
SDS Plus Drill Chuck 1pcs Black For Bosch GBH2-26DFR/28DFV/4-32DFR Drills New,16.9,AU,Home & Garden,0,preferentialseller,12270,Top Rated ,10/27/2021 19:07,"607 Johnson St, San Francisco, CA 94016",https://www.ebay.com/itm/165252563455?hash=item2679d201ff:g:wN8AAOSwANNhxrlH
1Pc Hammer Drill Plastic Push Switch for Bosch GBH 2-24/ 2-26 DRE Spare Part,3.23,GBP,Home & Garden,0,zubehormnh0i,5798,No,10/23/2021 7:19,"598 Johnson St, Austin, TX 73301",https://www.ebay.com/itm/224747027624?hash=item3453f77ca8:g:YmQAAOSwaJBhvO6p
4 Stk Kohlebürsten Ersatz Für Bosch GSB 18 VE-2LI GSR 18 VE-2LI GSR 36V-LI Neu,8.03,EUR,Home & Garden,0,grocerystore7,15093,Top Rated ,10/210/2021  11:51:00 AM,"975 West St, Dallas, TX 75001",https://www.ebay.com/itm/194649412869?hash=item2d52025505:g:busAAOSwefVhwhw~
For Bosch Angle Grinder Carbon Carbon Brushes Brush/Size 15 X 8 X 5mm Durable,9.99,AU,Home & Garden,0,preferentialseller,12270,Top Rated ,10/3/2021 11:57,"55 6th St, Seattle, WA 98101",https://www.ebay.com/itm/165252563714?hash=item2679d20302:g:Sh4AAOSwUlphxrvD
"LOT OF 5 NEW Bosch 1/4"" MultiConstruction Carbide Tip Bit MC06",23.75,US,Home & Garden,0,casablanca409,15205,No,10/22/2021 22:26,"499 4th St, Dallas, TX 75001",https://www.ebay.com/itm/265348348594?hash=item3dc7fe7ab2:g:CJoAAOSw3LphXbcp
Asta Collegamento Biella Casa for BOSCH Molto Coordinato Allestimento Originale,7.59,EUR,Home & Garden,0,candystation2,19609,Top Rated ,10/22/2021 10:55,"234 12th St, Los Angeles, CA 90001",https://www.ebay.com/itm/234347907758?hash=item3690394aae:g:CqwAAOSwXz9hu77y
6er/Set Kohlebürsten-Set BOSCH Ersatzteile Kohlebürste Mit Halter 2021,8.16,EUR,Home & Garden,0,foreveryong99,10274,Top Rated ,10/7/2021 13:35,"560 10th St, Austin, TX 73301",https://www.ebay.com/itm/373833206957?hash=item570a320cad:g:cr0AAOSwfNRhTjoD
5PC Wall Mount Storage Rack Electric Tool Holder Bracket For Bosch Tool Base New,20.59,US,Home & Garden,0,beautifullife88,0,No,10/6/2021 10:37,"337 Hill St, Seattle, WA 98101",https://www.ebay.com/itm/194657509688?hash=item2d527de138:g:ToIAAOSwrQVhxUSI
1 Interruttore 1PC Trapano Elettrico Martello For-Bosch GSB13RE GSB16RE,7.98,EUR,Home & Garden,1,qianqianstore,46480,Top Rated ,10/29/2021 11:21,"660 South St, Los Angeles, CA 90001",https://www.ebay.com/itm/324875088523?hash=item4ba410728b:g:fBEAAOSwqVVhhMFy
Bosch SDS Plus 5 Masonry Drill Bit 8.5mm 215mm Pack of 1,9.95,GBP,Business & Industrial,0,tooled-upcom,72921,Top Rated ,10/29/2021 18:00,"863 Willow St, Los Angeles, CA 90001",https://www.ebay.com/itm/133791336944?epid=1128009235&hash=item1f2695c9f0:g:gM4AAOSwoyZg-T93
14.4V 13 TEETH ELECTRIC DRILL MOTOR ENGINE FOR BOSCH GSR14.4-2-LI PSR14.4LI-2  ,10.69,GBP,Home & Garden,30,lopwer200,3610,Top Rated ,10/12/2021  8:310:00 AM,"995 Walnut St, Atlanta, GA 30301",https://www.ebay.com/itm/353275182069?hash=item5240d77bf5:g:5~QAAOSwBuVe52P0
1 Pair Carbon Brushes For Bosch GBH5400 GBH5-38 X GSH38 GBH5-40D A69 New,12.18,AU,Home & Garden,0,preferentialseller,12270,Top Rated ,10/20/2021  12:101:00 PM,"13 Lake St, Los Angeles, CA 90001",https://www.ebay.com/itm/165189278989?hash=item26760c5d0d:g:GqkAAOSwdbVhlk8~
AC 220V / 240V AC 220V / 240V For BOSCH GWS20-180 GWS20-180 GWS 20-230,15.61,AU,Home & Garden,0,preferentialseller,12270,Top Rated ,10/2/2021  8:101:00 AM,"239 Lakeview St, Atlanta, GA 30301",https://www.ebay.com/itm/165252564516?hash=item2679d20624:g:w~oAAOSwfGphxrzS
Flood Working Light Focus Spot Light For Bosch With Control Switch High Quality,47.87,AU,Home & Garden,0,mangoshopno.1,11322,Top Rated ,10/15/2021 9:12,"475 Hill St, Atlanta, GA 30301",https://www.ebay.com/itm/194666343705?hash=item2d5304ad19:g:yegAAOSwQ8thx6rH
5* Wall-Mount Storage Rack Electric Tool Holder Bracket For Bosch Tool Base,25.85,AU,Home & Garden,0,preferentialseller,12270,Top Rated ,10/16/2021 23:22,"980 Center St, Atlanta, GA 30301",https://www.ebay.com/itm/165247131748?hash=item26797f2064:g:DGcAAOSwPA5hw3lN
For Bosch Adapters 10.8-12V Battery Power Connector Adapter Dock Holder 14AWG  #,13.4,US,Home & Garden,0,beautifullife88,0,No,10/10/2021  9:103:00 PM,"220 Pine St, Los Angeles, CA 90001",https://www.ebay.com/itm/194583217085?_trkparms=ispr%3D1&hash=item2d4e1043bd:g:RgIAAOSwjvNhrYjR&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSd3M8ngECaRA0SmyU4KT%252FnuegMp3jcLI56pGsYyR11WgPjbFIQ4rWWqrsl%252F6Ft7XbtpH48nEg3YEBg%252ByAVc5HKD6Hj54HXzYo0op%252B77By9Tke9v91G7dMDsV5bnBY1EVfeX%252B59Ufch%252FZumFCara7VCu7LuijN%252BhYWc42d6iF%252FlqK9mqILf2aytZJJa216UBrxlOvqWGoRs8Z5WZ%252FEWWKXt4Q6buYhyxxutZujWT%252Fw01mLOL1Laq%252FNULMnerwl54UDEwcZkmv4CiL85e8KJI82B0sjwLX6pk1oZrydTGt0Kms4sXN4USTJaKqwIqHx%252BIzCjHrJoLqj1G3%252FcyAPHb2fSWo9SFHOCWx8Dov5UyoSTFZCg05TGPbQDj62XGviZsZmijLGef6gcuejXqE6EwFPPg7yju4ublSlovS2%252FyyZsNtBVEZ29d%252FpfDHjqVHjRUdgGyBf4j0JLEwQmYhfxKFvx1FF%252FUIkfAACy7TjAQoHRw2YMqc1rDSCSdGGJJGYXJ3Z7D1EV5tfFZDbp4FpIunsNh%252FhP1xqe9TOnBWJkc2sSkbngd82gXIIX9HgCFqcyL%252F0TiLRp8ity4j8LQMrj%252Be6kx42yUVU6aSFEehBWUZmosdVIV%252BydQgaEJJ5ry%252FtoA8zsAsrIfEfYp%252FmhEHhqDTu4TKgzUnxG%252Bv5tw%252FyqjQ42WQgevLGOw6p%252BICiFNlyoa40jzlpLogQIQYGQP0E%252F5DDGzpHeLuu1oNz%252BwT8lJ9oRoTFXF%252FUB3vMHPVF0tyzzKnOeGONfSXiJUXz2Dx8NUfv3CsvS1C6KuL%252Bo0AoUGJYzgNby9z2fnE54cj7d7BhjtuC%7Cclp%3A2334524%7Ctkp%3ABFBMopWYj8Bf
4 Pack Tool Holder Wall Mount Made For Bosch 18V Tools 3D Printed Black,15.29,US,Home & Garden,0,noworkwholesale1960,2720,Top Rated ,10/21/2021 9:51,"647 6th St, San Francisco, CA 94016",https://www.ebay.com/itm/184949051514?_trkparms=ispr%3D1&hash=item2b0fd2907a:g:jPwAAOSwQXNg81My&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS7UXID%252BRPOSNsnm8kYPghtJcX1g%252BLgAakVdLB80Xz3vUrh8Z8JayBUoB0ogR%252BwuSs2iMMUQl%252BZLmShZOnhBNz5bL0jk2evC%252FKjXbb7TSBEUCDUTanSiosIVRkKn4FyAZAlsrWEDVf1PO3TJrENcChsYBXhmU3lBAlXVbzM1t78Dli4QGVBQCxijY4SJhNavOICY66A8sJO4aV2yoUqW7Oop7rwdbaes5%252By5R4sPjD2dmY8pTpNP%252BTDhqvit%252B8%252FK737vEZ0y2NTMEvBKm4ZW%252BfjTSOeZMSIsuoVtKloQ6sJd2sd4%252Fikue2NS83OKzitsODt%252B0LQPu%252FGUXfd9SW4Z2sCyY4EpN4zW7vuDufJ9dzwIDd4aAy2vvP7%252Fm8FWDrz5%252BAZgvHWtm9IbK5M3JIu4L3WGeAiS1IT61x%252F7SpC1GSXO5U4xqT6KLXGmBVpzDev%252BKDlyjJvm33Zenn3xK9p1xoWiCI1JGmR5uoyELDIrIJd6caybqABfqvQuJQLUjUBhPi7WuXCxYCf%252B9xH7RbyLT4Y38GSnL16xV5CmnothCmcNW8DvfBcTC3ypeJO1rBRT0J%252F18kTIiGkXhRO0EztNjbG73S36XtimzV%252B8rm7L5In9S%252Fw0jKsHdjpGuyhBkYyerYtr7VXYbw3SgdlyV6kPHfOGS0P2zZr7y5iyOihIS4SKBWYm4DnL%252BzOjYhbdOHnUeaGH5LytcAsmibdFKXNXPGZk7zfQmU0AwZodkqx2KaSjcyGDXvidF6gDkJhwHeFiZ%252FqNzXWUB6Y1%252FP9Rs0r5q1dHtNPfVEaQRIpAT1WniJt3vtCE2ITir%252BRLxqv62NLsiX%7Cclp%3A2334524%7Ctkp%3ABFBMopWYj8Bf
Intel Core i5-10400 Desktop Processor - 6 cores And 12 threads - Up to 4.30 GHz,159.99,US,Computers/Tablets & Networking,5131,antonline,303984,Top Rated ,10/13/2021  9:110:00 AM,"305 Highland St, Boston, MA 02215",https://www.ebay.com/itm/124288801378?epid=6038180441&hash=item1cf0309a62:g:3IkAAOSwfkNfLOCS
Intel Core i9-11900K Unlocked Desktop Processor - 8 cores and 16 threads ,474.99,US,Computers/Tablets & Networking,2653,antonline,303984,Top Rated ,10/11/2021  5:108:00 PM,"913 Johnson St, New York City, NY 10001",https://www.ebay.com/itm/124722144135?epid=4045313122&hash=item1d0a04e387:g:xLwAAOSwPtxgnLNX
Processore Intel CPU Pentium Core2 Duo Core i7 i5 i3 LGA 1151 1155 1150 1156 775,9.99,EUR,Computers/Tablets & Networking,109,kolpito,10952,Top Rated ,10/11/2021  5:108:00 PM,"913 Johnson St, New York City, NY 10001",https://www.ebay.com/itm/274978809507?_trkparms=ispr%3D1&hash=item400603a6a3:g:rfMAAOSwSi9hYGKG&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSlHY%252FYTip4QFVjNQrCEJt6lkaoCNqDffiSLwzGvkordMbxUYXkmgjGmHYXRZIflvAKNcBqEeIBJ0%252FfzECElwWdHd0Xo%252FLr9yF3RPdHjuOrA1IW3TefgbZEUrTkTu6zTlYu8trtADhzu5sUgOjIEPLNfMNM8b1xSys8aJXjtq%252FpAAw0wr81a%252B8FHm7YNudSdAPzwp1147kJUmqerlJxJWj6%252BCgZYusJVeeerEBeiseVWe4mY5iFdMmc3j6DJplFu15mnAgsFbwQJijDzQ44Sa8wow0%252B2ZXsquUmkjfIRVfRtuSp%252F6cIrCpVAXXreyNdSV11b1JHlHMCBcBwAoL22TduYL%252FvTpWy1GUlbiMNbvBvWce9isGKsObJlAFrHvsvyp4CiMatILUB1FpGrpG4npMHiNnwpW0OaQjI75iNeLJVfWRbFOXfn8FLvBa0y1Fp3WkqICxz1pSJd%252FJd2HtbDipgDTkWHPn8P92EeCIZ8GdoBP1KHvGtDqlwZI5bLHE3%252BwhmXsL1OPhup6YBCAU7zYLJXZiBGYa3hGUxl%252FxOYMzMZyjOEi744rJ8g%252F7%252BGwenBfND%252Bw5vPeOzV5QBEmAWLYaRCJtPL%252BL0vA8MI1p05pN0q%252Fu%252FmJD5ts9bdw%252BKwciolUWumJT9u4sEKO8eULuRNnFG95bZ0V4Db5J63AY7WFS93zFyXEqGOGXlG4rhmHCngnpK3N9qKE8EAwtz5Wo0ofSU3EaSDk9%252FiWosds7ZvCV3Vw%252B677qz78ZI3xXRihYHlqoeyVJ4E4JtTyJucBUoF1r%252FJWjkb5RaAC7SLMIR6y%252FlnBlaUlRY2ho6hQ2y0xFzbUg%7Cclp%3A2334524%7Ctkp%3ABFBM9reaj8Bf
Intel Core i7-3770 3.4GHz Quad-Core CPU Processor SR0PK LGA1155 - CPU110,54.95,US,Computers/Tablets & Networking,4,ricacommercial,43605,Top Rated ,10/19/2021 14:57,"947 Ridge St, New York City, NY 10001",https://www.ebay.com/itm/234353648384?hash=item369090e300:g:57IAAOSwaJBhyfyc
Intel Xeon E5-2697 v2 SR19H 2.7GHz 12 Core LGA 2011 CPU Processor ,75,US,Computers/Tablets & Networking,0,global-business-2013,754,No,10/210/2021  8:23:00 PM,"264 Lincoln St, Boston, MA 02215",https://www.ebay.com/itm/165255063423?_trkparms=ispr%3D1&hash=item2679f8277f:g:xZ0AAOSwdXxhqtG8&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSLY2M1Gjmuwt9c03vWNfiRi29%252FtQ6GPBYTIebHogoRa%252FwTQVOXAZTO68ApslYs4EIbkLOZxW8o0DTUGgD%252BVZfxf7l%252FcmB1TS3ecsuXW991gcIzm0lA7tsQSmPtniGFZAyDFPJqPf%252FWteHecccb5JIFlrpcoiS1elx%252F7SJQXvhYUAjFA65sy8RN5W%252Fu68Cq9lz%252BGHFtPbxIgUuQHEIOrPUrgicUpGbreCvfsRCqAcw8s6nQDtoTHo7YsUql6bGu%252BqGjmN3xQ7jq%252Fp3sgvXeVxOSwfqbEr3kuG6ZuaayCcmo7W5lFoGApledyajxriL5zM%252BEELbiDCkFoIMmmhD2jDCKiCQhFMD1ME8YaQg0kwj30nVD2RzqT12R0LhcE0iuIZqu%252B2mv2lUojQz3URfrysyhjCyiPDDKG3%252FpyZfCTWTIdFZQW%252BERDbtDAs1Z19Ymk8i4fW8IjEqPvFuSgI3XhDFXjn3b38qUTi%252FHzTkax3%252FFBALhxJca6bi5yk2FPKW5t9GwAnjVkPZceW6a2OBQ8gJDcgWcr2DtzVwXL8AYOohneFY42jWhvDro2urmjJ51eO8DVALayofFR3vVSjJcIjywP2%252FBUhBU4TuGT2DHIYYpm94l2slhwP0PqLWUvRT5Z8S2DwdDTrJR0VR3S7qg7F5z0mSfs7xhZxP8WnpHhL7iiBFVbLLvj1s6VBobbeiIv7bqdgBa5%252FESAz80LF1FoKel5i0GOFsUsoTJtMkDCAofE0WuriD1oleuVJqdh4SB9tatdBJAupVGXvATbWVcIEoxItkUy%252FLFRcJEEVSUrGucME7yyAlY4ymCaJ26t%252Fbba2%252F%7Cclp%3A2334524%7Ctkp%3ABFBM9reaj8Bf
Intel Core i7-9700K Prozessor,49,EUR,Computers/Tablets & Networking,0,robbrowne77,23,No,10/25/2021 13:03,"550 Cherry St, San Francisco, CA 94016",https://www.ebay.com/itm/284584571024?epid=16025606966&hash=item42428ff090:g:nVAAAOSw9bdhyalW
Intel core i7 SR0MT i7 3520M 2.9 Ghz 3.6 Ghz 4mb,37,GBP,Computers/Tablets & Networking,2,nikita2828,243,No,10/19/2021 7:30,"942 Lincoln St, Seattle, WA 98101",https://www.ebay.com/itm/224761556004?hash=item3454d52c24:g:9D4AAOSwcCRhtmht
Lot (50 units) of Intel Core 2 Quad Core CPU Q6600 2.4GHz/8M/1066 LGA775 ,250,US,Computers/Tablets & Networking,0,jkjameskim77,19224,No,10/18/2021 11:23,"769 South St, Los Angeles, CA 90001",https://www.ebay.com/itm/185233448589?epid=74103280&hash=item2b20c61e8d:g:fMcAAOSwZlZaTLPE
i7 6950X Intel Core i7-6950X SR2PA Processor 10Cores 20Threads 3.0GHz DIY X99 MB,189,US,Computers/Tablets & Networking,91,see-ic,42822,Top Rated ,10/2/2021 22:33,"817 1st St, San Francisco, CA 94016",https://www.ebay.com/itm/184788939004?hash=item2b064770fc:g:E9gAAOSwwYthLJR6
